"ParentGroupId","GroupId","Group","Archetype","Status","VersionFirstReleased"
"LG97-8","LG51356-0","Hyaline-granular casts|Urine/Urine sed","","Active",""
"LG97-8","LG40908-2","Ketones|Urine/Urine sed","","Active",""
"LG97-8","LG40891-0","Leucine crystals|Urine/Urine sed","","Active",""
"LG97-8","LG40899-3","Leukocyte casts|Urine/Urine sed","","Active",""
"LG97-8","LG40917-3","Leukocyte clumps|Urine/Urine sed","","Active",""
"LG97-8","LG40953-8","Leukocyte esterase|Urine/Urine sed","","Active",""
"LG97-8","LG40867-0","Leukocytes|Urine/Urine sed","","Active",""
"LG97-8","LG51348-7","Lipids|Urine/Urine sed","","Active",""
"LG97-8","LG51357-8","Microorganism casts|Urine/Urine sed","","Active",""
"LG97-8","LG40859-7","Microscopic observation|Urine/Urine sed","","Active",""
"LG97-8","LG40922-3","Mixed cellular casts|Urine/Urine sed","","Active",""
"LG97-8","LG40937-1","Mucus|Urine/Urine sed","","Active",""
"LG97-8","LG40911-6","Neutrophils|Urine/Urine sed","","Active",""
"LG97-8","LG40866-2","Nitrite|Urine/Urine sed","","Active",""
"LG97-8","LG40886-0","Oval fat bodies (globules)|Urine/Urine sed","","Active",""
"LG97-8","LG40964-5","Pathologic casts|Urine/Urine sed","","Active",""
"LG97-8","LG40956-1","pH|Urine/Urine sed","","Active",""
"LG97-8","LG40861-3","Phosphate crystals.amorphous|Urine/Urine sed","","Active",""
"LG97-8","LG40870-4","Protein|Urine/Urine sed","","Active",""
"LG97-8","LG40914-0","Pseudocasts|Urine/Urine sed","","Active",""
"LG97-8","LG40896-9","Reducing substances|Urine/Urine sed","","Active",""
"LG97-8","LG51363-6","Schistosoma haematobium|Urine/Urine sed","","Active",""
"LG97-8","LG40916-5","Sodium urate crystals|Urine/Urine sed","","Active",""
"LG97-8","LG40958-7","Specific gravity|Urine/Urine sed","","Active",""
"LG97-8","LG40902-5","Spermatozoa|Urine/Urine sed","","Active",""
"LG97-8","LG40919-9","Starch granules|Urine/Urine sed","","Active",""
"LG97-8","LG40904-1","Sulfonamide crystals|Urine/Urine sed","","Active",""
"LG97-8","LG51354-5","Transitional cells.deep|Urine/Urine sed","","Active",""
"LG97-8","LG51353-7","Transitional cells.superficial|Urine/Urine sed","","Active",""
"LG97-8","LG40894-4","Transitional cells|Urine/Urine sed","","Active",""
"LG97-8","LG40920-7","Trichomonas sp|Urine/Urine sed","","Active",""
"LG97-8","LG40931-4","Trichomonas vaginalis|Urine/Urine sed","","Active",""
"LG97-8","LG40905-8","Triple phosphate crystals|Urine/Urine sed","","Active",""
"LG97-8","LG40915-7","Tyrosine crystals|Urine/Urine sed","","Active",""
"LG97-8","LG40862-1","Urate crystals.amorphous|Urine/Urine sed","","Active",""
"LG97-8","LG40903-3","Urate crystals|Urine/Urine sed","","Active",""
"LG97-8","LG40864-7","Urobilinogen|Urine/Urine sed","","Active",""
"LG97-8","LG40901-7","Waxy casts|Urine/Urine sed","","Active",""
"LG97-8","LG40927-2","Yeast.budding|Urine/Urine sed","","Active",""
"LG97-8","LG40923-1","Yeast.hyphae|Urine/Urine sed","","Active",""
"LG97-8","LG40933-0","Yeast|Urine/Urine sed","","Active",""
"LG99-4","LG41005-6","5-FluorocytosineSusc|Isolate","","Active",""
"LG99-4","LG41243-3","AbacavirSusc|Isolate","30303-2","Active",""
"LG99-4","LG41275-5","ABT492Susc|Isolate","41726-1","Active",""
"LG99-4","LG41001-5","AcyclovirSusc|Isolate","1-8","Active",""
"LG99-4","LG41244-1","AdefovirSusc|Isolate","30304-0","Active",""
"LG99-4","LG41006-4","AlmecillinSusc|Isolate","","Active",""
"LG99-4","LG41007-2","AmdinocillinSusc|Isolate","","Active",""
"LG99-4","LG40986-8","AmikacinSusc|Isolate","","Active",""
"LG99-4","LG51365-1","AminoglycosideSusc|Isolate","","Active",""
"LG99-4","LG41009-8","Amoxicillin+ClavulanateSusc|Isolate","","Active",""
"LG99-4","LG41358-9","Amoxicillin+SulbactamSusc|Isolate","55614-2","Active",""
"LG99-4","LG41008-0","AmoxicillinSusc|Isolate","","Active",""
"LG99-4","LG41010-6","Amphotericin BSusc|Isolate","","Active",""
"LG99-4","LG41012-2","Ampicillin+SulbactamSusc|Isolate","","Active",""
"LG99-4","LG41011-4","AmpicillinSusc|Isolate","","Active",""
"LG99-4","LG41252-4","AmprenavirSusc|Isolate","30299-2","Active",""
"LG99-4","LG41392-8","AnidulafunginSusc|Isolate","57095-2","Active",""
"LG99-4","LG41137-7","Antibiotic XXXSusc|Isolate","23658-8","Active",""
"LG99-4","LG41142-7","ApramycinSusc|Isolate","23659-6","Active",""
"LG99-4","LG41334-0","ArbekacinSusc|Isolate","32373-3","Active",""
"LG99-4","LG41321-7","Atazanavir+RitonavirSusc|Isolate","","Active",""
"LG99-4","LG41265-6","AtazanavirSusc|Isolate","41993-7","Active",""
"LG99-4","LG51373-5","AtovaquoneSusc|Isolate","100042-1","Active",""
"LG99-4","LG41253-2","AvilamycinSusc|Isolate","35756-6","Active",""
"LG99-4","LG51374-3","Azithromycin+EthambutolSusc|Isolate","100043-9","Active",""
"LG99-4","LG41013-0","AzithromycinSusc|Isolate","","Active",""
"LG99-4","LG41014-8","AzlocillinSusc|Isolate","","Active",""
"LG99-4","LG41276-3","Aztreonam+ClavulanateSusc|Isolate","41727-9","Active",""
"LG99-4","LG41015-5","AztreonamSusc|Isolate","","Active",""
"LG99-4","LG41016-3","BacampicillinSusc|Isolate","","Active",""
"LG99-4","LG41017-1","BacitracinSusc|Isolate","18870-6","Active",""
"LG99-4","LG41221-9","BambermycinsSusc|Isolate","35805-1","Active",""
"LG99-4","LG41784-6","BedaquilineSusc|Isolate","94274-8","Active",""
"LG99-4","LG41464-5","BesifloxacinSusc|Isolate","73606-6","Active",""
"LG99-4","LG41277-1","BiapenemSusc|Isolate","41728-7","Active",""
"LG99-4","LG41018-9","ButirosinSusc|Isolate","","Active",""
"LG99-4","LG41188-0","Capreomycin 10.0 ug/mLSusc|Isolate","","Active",""
"LG99-4","LG41019-7","CapreomycinSusc|Isolate","","Active",""
"LG99-4","LG41603-8","CarbadoxSusc|Isolate","87791-0","Active",""
"LG99-4","LG41490-0","CarbapenemSusc|Isolate","","Active",""
"LG99-4","LG41020-5","CarbenicillinSusc|Isolate","","Active",""
"LG99-4","LG41336-5","CaspofunginSusc|Isolate","32378-2","Active",""
"LG99-4","LG41360-5","CefacetrileSusc|Isolate","55625-8","Active",""
"LG99-4","LG41021-3","CefaclorSusc|Isolate","","Active",""
"LG99-4","LG41022-1","CefadroxilSusc|Isolate","","Active",""
"LG99-4","LG41362-1","Cefamandole+SulbactamSusc|Isolate","55635-7","Active",""
"LG99-4","LG41023-9","CefamandoleSusc|Isolate","","Active",""
"LG99-4","LG41024-7","CefatrizineSusc|Isolate","","Active",""
"LG99-4","LG41025-4","CefazolinSusc|Isolate","","Active",""
"LG99-4","LG51366-9","CefcapeneSusc|Isolate","100044-7","Active",""
"LG99-4","LG41138-5","CefdinirSusc|Isolate","23636-4","Active",""
"LG99-4","LG41254-0","CefditorenSusc|Isolate","35762-4","Active",""
"LG99-4","LG41255-7","Cefepime+ClavulanateSusc|Isolate","42353-3","Active",""
"LG99-4","LG41026-2","CefepimeSusc|Isolate","","Active",""
"LG99-4","LG41256-5","CefetametSusc|Isolate","32377-4","Active",""
"LG99-4","LG51323-0","CefiderocolSusc|Isolate","99280-0","Active",""
"LG99-4","LG41027-0","CefiximeSusc|Isolate","","Active",""
"LG99-4","LG41335-7","CefmenoximeSusc|Isolate","32375-8","Active",""
"LG99-4","LG40982-7","CefmetazoleSusc|Isolate","","Active",""
"LG99-4","LG41028-8","CefodizimeSusc|Isolate","","Active",""
"LG99-4","LG41029-6","CefonicidSusc|Isolate","","Active",""
"LG99-4","LG41257-3","Cefoperazone+SulbactamSusc|Isolate","54166-4","Active",""
"LG99-4","LG41030-4","CefoperazoneSusc|Isolate","","Active",""
"LG99-4","LG40979-3","CeforanideSusc|Isolate","","Active",""
"LG99-4","LG41258-1","Cefotaxime+ClavulanateSusc|Isolate","35771-5","Active",""
"LG99-4","LG41363-9","Cefotaxime+SulbactamSusc|Isolate","54191-2","Active",""
"LG99-4","LG41031-2","CefotaximeSusc|Isolate","","Active",""
"LG99-4","LG41278-9","Cefotetan+ClavulanateSusc|Isolate","41729-5","Active",""
"LG99-4","LG41032-0","CefotetanSusc|Isolate","","Active",""
"LG99-4","LG41378-7","Cefotiam hexetilSusc|Isolate","55738-9","Active",""
"LG99-4","LG41259-9","CefotiamSusc|Isolate","32374-1","Active",""
"LG99-4","LG41509-7","CefovecinSusc|Isolate","87792-8","Active",""
"LG99-4","LG41279-7","Cefoxitin+ClavulanateSusc|Isolate","41730-3","Active",""
"LG99-4","LG40981-9","CefoxitinSusc|Isolate","","Active",""
"LG99-4","LG51375-0","CefozopranSusc|Isolate","100045-4","Active",""
"LG99-4","LG41033-8","CefpiromeSusc|Isolate","","Active",""
"LG99-4","LG41280-5","Cefpodoxime+ClavulanateSusc|Isolate","41731-1","Active",""
"LG99-4","LG41034-6","CefpodoximeSusc|Isolate","","Active",""
"LG99-4","LG40987-6","CefprozilSusc|Isolate","","Active",""
"LG99-4","LG51370-1","CefquinomeSusc|Isolate","100046-2","Active",""
"LG99-4","LG40988-4","CefsulodinSusc|Isolate","","Active",""
"LG99-4","LG41462-9","Ceftaroline+AvibactamSusc|Isolate","73604-1","Active",""
"LG99-4","LG41463-7","CeftarolineSusc|Isolate","73605-8","Active",""
"LG99-4","LG41461-1","Ceftazidime+AvibactamSusc|Isolate","73603-3","Active",""
"LG99-4","LG41260-7","Ceftazidime+ClavulanateSusc|Isolate","35776-4","Active",""
"LG99-4","LG41364-7","Ceftazidime+SulbactamSusc|Isolate","55649-8","Active",""
"LG99-4","LG40989-2","CeftazidimeSusc|Isolate","","Active",""
"LG99-4","LG51367-7","CefteramSusc|Isolate","100047-0","Active",""
"LG99-4","LG41261-5","CeftibutenSusc|Isolate","35779-8","Active",""
"LG99-4","LG41143-5","CeftiofurSusc|Isolate","23709-9","Active",""
"LG99-4","LG41035-3","CeftizoximeSusc|Isolate","","Active",""
"LG99-4","LG41267-2","CeftobiproleSusc|Isolate","43272-4","Active",""
"LG99-4","LG41460-3","Ceftolozane+TazobactamSusc|Isolate","73602-5","Active",""
"LG99-4","LG41281-3","Ceftriaxone+ClavulanateSusc|Isolate","41732-9","Active",""
"LG99-4","LG41036-1","CeftriaxoneSusc|Isolate","","Active",""
"LG99-4","LG41136-9","Cefuroxime.oralSusc|Isolate","35783-0","Active",""
"LG99-4","LG40991-8","Cefuroxime.parenteralSusc|Isolate","","Active",""
"LG99-4","LG41333-2","CefuroximeSusc|Isolate","51724-3","Active",""
"LG99-4","LG41037-9","CephalexinSusc|Isolate","","Active",""
"LG99-4","LG40992-6","CephaloglycinSusc|Isolate","","Active",""
"LG99-4","LG40993-4","CephaloridineSusc|Isolate","","Active",""
"LG99-4","LG41361-3","Cephalothin+SulbactamSusc|Isolate","55631-6","Active",""
"LG99-4","LG40995-9","CephalothinSusc|Isolate","","Active",""
"LG99-4","LG41038-7","CephapirinSusc|Isolate","","Active",""
"LG99-4","LG41000-7","CephradineSusc|Isolate","","Active",""
"LG99-4","LG41039-5","ChloramphenicolSusc|Isolate","","Active",""
"LG99-4","LG41040-3","ChlortetracyclineSusc|Isolate","","Active",""
"LG99-4","LG41294-6","CidofovirSusc|Isolate","33628-9","Active",""
"LG99-4","LG41002-3","CinoxacinSusc|Isolate","","Active",""
"LG99-4","LG41160-9","Ciprofloxacin 2.0 ug/mLSusc|Isolate","","Active",""
"LG99-4","LG41003-1","CiprofloxacinSusc|Isolate","","Active",""
"LG99-4","LG51376-8","Clarithromycin+EthambutolSusc|Isolate","100048-8","Active",""
"LG99-4","LG41004-9","ClarithromycinSusc|Isolate","","Active",""
"LG99-4","LG41282-1","ClavulanateSusc|Isolate","41733-7","Active",""
"LG99-4","LG41216-9","ClinafloxacinSusc|Isolate","","Active",""
"LG99-4","LG41365-4","Clindamycin.high potencySusc|Isolate","55657-1","Active",""
"LG99-4","LG41342-3","Clindamycin.inducedSusc|Isolate","61188-9","Active",""
"LG99-4","LG41041-1","ClindamycinSusc|Isolate","","Active",""
"LG99-4","LG41129-4","ClofazimineSusc|Isolate","23627-3","Active",""
"LG99-4","LG40980-1","ClotrimazoleSusc|Isolate","","Active",""
"LG99-4","LG41042-9","CloxacillinSusc|Isolate","","Active",""
"LG99-4","LG41043-7","ColistimethateSusc|Isolate","","Active",""
"LG99-4","LG41044-5","ColistinSusc|Isolate","","Active",""
"LG99-4","LG41045-2","CyclacillinSusc|Isolate","","Active",""
"LG99-4","LG41046-0","CycloserineSusc|Isolate","","Active",""
"LG99-4","LG41283-9","DalbavancinSusc|Isolate","41734-5","Active",""
"LG99-4","LG41459-5","DanofloxacinSusc|Isolate","73601-7","Active",""
"LG99-4","LG41262-3","DaptomycinSusc|Isolate","35789-7","Active",""
"LG99-4","LG41327-4","Darunavir+RitonavirSusc|Isolate","","Active",""
"LG99-4","LG41328-2","DarunavirSusc|Isolate","","Active",""
"LG99-4","LG50104-5","DelafloxacinSusc|Isolate","88885-9","Active",""
"LG99-4","LG51045-9","DelamanidSusc|Isolate","","Active",""
"LG99-4","LG41246-6","DelavirdineSusc|Isolate","30305-7","Active",""
"LG99-4","LG41047-8","DemeclocyclineSusc|Isolate","","Active",""
"LG99-4","LG41366-2","DibekacinSusc|Isolate","55670-4","Active",""
"LG99-4","LG41048-6","DicloxacillinSusc|Isolate","","Active",""
"LG99-4","LG41240-9","DidanosineSusc|Isolate","30300-8","Active",""
"LG99-4","LG41263-1","DifloxacinSusc|Isolate","35792-1","Active",""
"LG99-4","LG41264-9","DirithromycinSusc|Isolate","35795-4","Active",""
"LG99-4","LG41379-5","DoripenemSusc|Isolate","60535-2","Active",""
"LG99-4","LG41049-4","DoxycyclineSusc|Isolate","","Active",""
"LG99-4","LG41146-8","EconazoleSusc|Isolate","25595-0","Active",""
"LG99-4","LG41247-4","EfavirenzSusc|Isolate","30306-5","Active",""
"LG99-4","LG41269-8","EmtricitabineSusc|Isolate","","Active",""
"LG99-4","LG41422-3","EnfuvirtideSusc|Isolate","","Active",""
"LG99-4","LG41050-2","EnoxacinSusc|Isolate","","Active",""
"LG99-4","LG41144-3","EnrofloxacinSusc|Isolate","23712-3","Active",""
"LG99-4","LG50943-6","EravacyclineSusc|Isolate","100049-6","Active",""
"LG99-4","LG41220-1","ErtapenemSusc|Isolate","35802-8","Active",""
"LG99-4","LG51372-7","Erythromycin+EthambutolSusc|Isolate","100050-4","Active",""
"LG99-4","LG40983-5","Erythromycin+SulfisoxazoleSusc|Isolate","","Active",""
"LG99-4","LG41051-0","ErythromycinSusc|Isolate","","Active",""
"LG99-4","LG41174-0","Ethambutol 10.0 ug/mLSusc|Isolate","","Active",""
"LG99-4","LG41173-2","Ethambutol 5.0 ug/mLSusc|Isolate","","Active",""
"LG99-4","LG40999-1","Ethambutol+RifampinSusc|Isolate","100051-2","Active",""
"LG99-4","LG41052-8","EthambutolSusc|Isolate","","Active",""
"LG99-4","LG41209-4","Ethionamide 10.0 ug/mLSusc|Isolate","","Active",""
"LG99-4","LG41175-7","Ethionamide 5.0 ug/mLSusc|Isolate","","Active",""
"LG99-4","LG40994-2","EthionamideSusc|Isolate","18922-5","Active",""
"LG99-4","LG41387-8","EtravirineSusc|Isolate","","Active",""
"LG99-4","LG41284-7","EverninomicinSusc|Isolate","41735-2","Active",""
"LG99-4","LG41458-7","FaropenemSusc|Isolate","73600-9","Active",""
"LG99-4","LG41457-9","FidaxomicinSusc|Isolate","73599-3","Active",""
"LG99-4","LG41456-1","FinafloxacinSusc|Isolate","73598-5","Active",""
"LG99-4","LG41210-2","FleroxacinSusc|Isolate","32372-5","Active",""
"LG99-4","LG51377-6","FlomoxefSusc|Isolate","100052-0","Active",""
"LG99-4","LG41145-0","FlorfenicolSusc|Isolate","23740-4","Active",""
"LG99-4","LG41053-6","FloxacillinSusc|Isolate","","Active",""
"LG99-4","LG41054-4","FluconazoleSusc|Isolate","","Active",""
"LG99-4","LG41368-8","FlumequineSusc|Isolate","55676-1","Active",""
"LG99-4","LG51364-4","FluoroquinoloneSusc|Isolate","","Active",""
"LG99-4","LG41384-5","Fosamprenavir+RitonavirSusc|Isolate","","Active",""
"LG99-4","LG41300-1","FosamprenavirSusc|Isolate","","Active",""
"LG99-4","LG41151-8","FoscarnetSusc|Isolate","256-8","Active",""
"LG99-4","LG41147-6","FosfomycinSusc|Isolate","25596-8","Active",""
"LG99-4","LG41055-1","FramycetinSusc|Isolate","","Active",""
"LG99-4","LG41402-5","FurazolidoneSusc|Isolate","69574-2","Active",""
"LG99-4","LG41056-9","FusidateSusc|Isolate","","Active",""
"LG99-4","LG41729-1","GamithromycinSusc|Isolate","100054-6","Active",""
"LG99-4","LG41212-8","GanciclovirSusc|Isolate","265-9","Active",""
"LG99-4","LG41222-7","GarenoxacinSusc|Isolate","35813-5","Active",""
"LG99-4","LG41273-0","GatifloxacinSusc|Isolate","31038-3","Active",""
"LG99-4","LG41223-5","GemifloxacinSusc|Isolate","35816-8","Active",""
"LG99-4","LG41058-5","Gentamicin.high potencySusc|Isolate","18929-0","Active",""
"LG99-4","LG41057-7","GentamicinSusc|Isolate","","Active",""
"LG99-4","LG41059-3","Gramicidin DSusc|Isolate","","Active",""
"LG99-4","LG41139-3","GrepafloxacinSusc|Isolate","23638-0","Active",""
"LG99-4","LG41435-5","GriseofulvinSusc|Isolate","54200-1","Active",""
"LG99-4","LG41060-1","HetacillinSusc|Isolate","","Active",""
"LG99-4","LG41319-1","HIV genotypeSusc|Isolate","","Active",""
"LG99-4","LG41455-3","IclaprimSusc|Isolate","73597-7","Active",""
"LG99-4","LG41062-7","Imipenem+CilastatinSusc|Isolate","","Active",""
"LG99-4","LG41224-3","Imipenem+EDTASusc|Isolate","54170-6","Active",""
"LG99-4","LG50930-3","Imipenem+RelebactamSusc|Isolate","96372-8","Active",""
"LG99-4","LG41061-9","ImipenemSusc|Isolate","","Active",""
"LG99-4","LG41322-5","Indinavir+RitonavirSusc|Isolate","","Active",""
"LG99-4","LG41248-2","IndinavirSusc|Isolate","30307-3","Active",""
"LG99-4","LG41291-2","Influenza virus A.adamantane resistanceSusc|Isolate","50699-8","Active",""
"LG99-4","LG41466-0","Influenza virus.neuraminidase inhibitor resistanceSusc|Isolate","50712-9","Active",""
"LG99-4","LG50061-7","IsavuconazoleSusc|Isolate","88887-5","Active",""
"LG99-4","LG41225-0","IsepamicinSusc|Isolate","32381-6","Active",""
"LG99-4","LG41369-6","IsoconazoleSusc|Isolate","55682-9","Active",""
"LG99-4","LG41195-5","Isoniazid 0.1 ug/mLSusc|Isolate","","Active",""
"LG99-4","LG41196-3","Isoniazid 0.2 ug/mLSusc|Isolate","","Active",""
"LG99-4","LG41214-4","Isoniazid 0.4 ug/mLSusc|Isolate","","Active",""
"LG99-4","LG41197-1","Isoniazid 1.0 ug/mLSusc|Isolate","","Active",""
"LG99-4","LG41063-5","IsoniazidSusc|Isolate","","Active",""
"LG99-4","LG41211-0","ItraconazoleSusc|Isolate","32603-3","Active",""
"LG99-4","LG41148-4","JosamycineSusc|Isolate","25597-6","Active",""
"LG99-4","LG41162-5","Kanamycin 5.0 ug/mLSusc|Isolate","","Active",""
"LG99-4","LG41065-0","Kanamycin.high potencySusc|Isolate","18936-5","Active",""
"LG99-4","LG41064-3","KanamycinSusc|Isolate","","Active",""
"LG99-4","LG41066-8","KetoconazoleSusc|Isolate","","Active",""
"LG99-4","LG41239-1","LamivudineSusc|Isolate","30298-4","Active",""
"LG99-4","LG51322-2","LefamulinSusc|Isolate","99281-8","Active",""
"LG99-4","LG41134-4","LevofloxacinSusc|Isolate","20629-2","Active",""
"LG99-4","LG41067-6","LincomycinSusc|Isolate","","Active",""
"LG99-4","LG41213-6","LinezolidSusc|Isolate","29258-1","Active",""
"LG99-4","LG41391-0","Linopristin+FlopristinSusc|Isolate","55292-7","Active",""
"LG99-4","LG41068-4","LomefloxacinSusc|Isolate","","Active",""
"LG99-4","LG41266-4","Lopinavir+RitonavirSusc|Isolate","","Active",""
"LG99-4","LG41217-7","LopinavirSusc|Isolate","","Active",""
"LG99-4","LG41069-2","LoracarbefSusc|Isolate","","Active",""
"LG99-4","LG41070-0","LymecyclineSusc|Isolate","","Active",""
"LG99-4","LG41454-6","MarbofloxacinSusc|Isolate","73596-9","Active",""
"LG99-4","LG41071-8","MeclocyclineSusc|Isolate","","Active",""
"LG99-4","LG50062-5","Meropenem+VaborbactamSusc|Isolate","88892-5","Active",""
"LG99-4","LG41072-6","MeropenemSusc|Isolate","","Active",""
"LG99-4","LG41073-4","MethacyclineSusc|Isolate","","Active",""
"LG99-4","LG41074-2","MethicillinSusc|Isolate","","Active",""
"LG99-4","LG41075-9","MetronidazoleSusc|Isolate","","Active",""
"LG99-4","LG41434-8","Mezlocillin+SulbactamSusc|Isolate","54194-6","Active",""
"LG99-4","LG41076-7","MezlocillinSusc|Isolate","","Active",""
"LG99-4","LG41352-2","MicafunginSusc|Isolate","65340-2","Active",""
"LG99-4","LG41149-2","MiconazoleSusc|Isolate","25607-3","Active",""
"LG99-4","LG41077-5","MinocyclineSusc|Isolate","","Active",""
"LG99-4","LG41078-3","MiocamycinSusc|Isolate","","Active",""
"LG99-4","LG41079-1","MoxalactamSusc|Isolate","","Active",""
"LG99-4","LG41274-8","MoxifloxacinSusc|Isolate","31039-1","Active",""
"LG99-4","LG41131-0","MupirocinSusc|Isolate","20389-3","Active",""
"LG99-4","LG41080-9","NafcillinSusc|Isolate","","Active",""
"LG99-4","LG41081-7","NalidixateSusc|Isolate","","Active",""
"LG99-4","LG41250-8","NelfinavirSusc|Isolate","30309-9","Active",""
"LG99-4","LG41082-5","NeomycinSusc|Isolate","","Active",""
"LG99-4","LG41083-3","NetilmicinSusc|Isolate","","Active",""
"LG99-4","LG41245-8","NevirapineSusc|Isolate","30311-5","Active",""
"LG99-4","LG41453-8","NitazoxanideSusc|Isolate","73595-1","Active",""
"LG99-4","LG41084-1","NitrofurantoinSusc|Isolate","","Active",""
"LG99-4","LG41130-2","NitrofurazoneSusc|Isolate","20388-5","Active",""
